slug,farmaco_slug,doenca_slug,tipo_interacao,severidade,motivo_pt,motivo_en,conselho_pt,conselho_en,fonte_pt,fonte_en,estado
nitroglicerina_estenose_hipertrofica,nitroglicerina,estenose_hipertrofica,precaution,moderate,A vasodilatação induzida pela nitroglicerina pode agravar a obstrução do trato de saída na cardiomiopatia hipertrófica obstrutiva.,Nitroglycerin-induced vasodilation can worsen outflow tract obstruction in hypertrophic obstructive cardiomyopathy.,Usar com precaução e monitorizar sintomas nesta população.,Use with caution and monitor symptoms in this population.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Nitroglicerina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c11c1c2-8e62-4f63-8293-2f8b8d845f7e,DailyMed/FDA (NIH/NLM) — approved Nitroglycerin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c11c1c2-8e62-4f63-8293-2f8b8d845f7e,publicado
nitroglicerina_hipotensao_nao_controlada,nitroglicerina,hipotensao_nao_controlada,precaution,moderate,A nitroglicerina é um vasodilatador potente e pode agravar a hipotensão pré-existente.,Nitroglycerin is a potent vasodilator and can worsen pre-existing hypotension.,Evitar em hipotensão não controlada e monitorizar a pressão arterial durante o uso.,Avoid in uncontrolled hypotension and monitor blood pressure during use.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Nitroglicerina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c11c1c2-8e62-4f63-8293-2f8b8d845f7e,DailyMed/FDA (NIH/NLM) — approved Nitroglycerin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c11c1c2-8e62-4f63-8293-2f8b8d845f7e,publicado
paracetamol_doenca_hepatica,paracetamol,doenca_hepatica,precaution,moderate,O paracetamol é hepatotóxico em doses elevadas; doentes com doença hepática têm risco aumentado de lesão hepática.,Paracetamol is hepatotoxic at high doses; patients with liver disease are at increased risk of liver injury.,Reduzir a dose diária máxima e evitar o uso prolongado em doença hepática.,Reduce the maximum daily dose and avoid prolonged use in liver disease.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Paracetamol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c737cd6-fe56-4cef-887c-cd6cf83b254c,DailyMed/FDA (NIH/NLM) — approved Paracetamol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c737cd6-fe56-4cef-887c-cd6cf83b254c,publicado
paracetamol_alcoolismo,paracetamol,alcoolismo,precaution,moderate,"O consumo crónico de álcool aumenta o risco de hepatotoxicidade do paracetamol, mesmo em doses terapêuticas.","Chronic alcohol consumption increases the risk of paracetamol hepatotoxicity, even at therapeutic doses.",Limitar a dose diária máxima e informar o doente sobre o risco.,Limit the maximum daily dose and inform the patient about the risk.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Paracetamol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c737cd6-fe56-4cef-887c-cd6cf83b254c,DailyMed/FDA (NIH/NLM) — approved Paracetamol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c737cd6-fe56-4cef-887c-cd6cf83b254c,publicado
praziquantel_doenca_hepatica_grave,praziquantel,doenca_hepatica_grave,precaution,moderate,O praziquantel é extensamente metabolizado no fígado; a insuficiência hepática grave aumenta as concentrações do fármaco ativo.,Praziquantel is extensively metabolised in the liver; severe hepatic impairment raises active drug concentrations.,Usar com precaução e considerar redução da dose em doença hepática grave.,Use with caution and consider dose reduction in severe liver disease.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Praziquantel: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34ce1cdd-648e-4f1e-8512-bf3d4cc22eb9,DailyMed/FDA (NIH/NLM) — approved Praziquantel label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34ce1cdd-648e-4f1e-8512-bf3d4cc22eb9,publicado
praziquantel_epilepsia,praziquantel,epilepsia,precaution,moderate,"O praziquantel pode causar cefaleias, tonturas e, na neurocisticercose, convulsões, sobretudo em doentes com epilepsia.","Praziquantel can cause headache, dizziness and, in neurocysticercosis, seizures, especially in patients with epilepsy.",Usar com precaução em doentes com epilepsia e vigiar sintomas neurológicos.,Use with caution in patients with epilepsy and monitor neurological symptoms.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Praziquantel: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34ce1cdd-648e-4f1e-8512-bf3d4cc22eb9,DailyMed/FDA (NIH/NLM) — approved Praziquantel label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=34ce1cdd-648e-4f1e-8512-bf3d4cc22eb9,publicado
sertralina_doenca_hepatica,sertralina,doenca_hepatica,precaution,moderate,A sertralina é metabolizada no fígado; a insuficiência hepática reduz a eliminação e aumenta o risco de acumulação.,Sertraline is metabolised in the liver; hepatic impairment reduces elimination and increases the risk of accumulation.,Reduzir a dose em insuficiência hepática e monitorizar efeitos adversos.,Reduce the dose in hepatic impairment and monitor adverse effects.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Sertralina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91e24d17-ff0a-449c-9472-b9df74c98456,DailyMed/FDA (NIH/NLM) — approved Sertraline label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91e24d17-ff0a-449c-9472-b9df74c98456,publicado
sertralina_epilepsia,sertralina,epilepsia,precaution,moderate,Os inibidores seletivos da recaptação da serotonina podem reduzir o limiar convulsivo.,Selective serotonin reuptake inhibitors can lower the seizure threshold.,Usar com precaução em doentes com epilepsia.,Use with caution in patients with epilepsy.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Sertralina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91e24d17-ff0a-449c-9472-b9df74c98456,DailyMed/FDA (NIH/NLM) — approved Sertraline label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91e24d17-ff0a-449c-9472-b9df74c98456,publicado
tobramicina_insuficiencia_renal,tobramicina,insuficiencia_renal,precaution,moderate,A tobramicina é eliminada por via renal; a insuficiência renal aumenta o risco de nefrotoxicidade e ototoxicidade.,Tobramycin is eliminated renally; renal impairment increases the risk of nephrotoxicity and ototoxicity.,Ajustar a dose e monitorizar níveis séricos e função renal.,Adjust the dose and monitor serum levels and renal function.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Tobramicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4751a4f-c9c1-60c5-e053-2995a90aeba9,DailyMed/FDA (NIH/NLM) — approved Tobramycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4751a4f-c9c1-60c5-e053-2995a90aeba9,publicado
tobramicina_hipoacusia_doenca_vestibular,tobramicina,hipoacusia_doenca_vestibular,precaution,moderate,Os aminoglicosídeos são ototóxicos; doentes com hipoacusia ou doença vestibular prévia têm risco aumentado.,Aminoglycosides are ototoxic; patients with pre-existing hearing loss or vestibular disease are at increased risk.,Monitorizar sintomas ototóxicos e considerar audiometria em tratamentos prolongados.,Monitor for ototoxic symptoms and consider audiometry in prolonged treatment.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Tobramicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4751a4f-c9c1-60c5-e053-2995a90aeba9,DailyMed/FDA (NIH/NLM) — approved Tobramycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4751a4f-c9c1-60c5-e053-2995a90aeba9,publicado
tramadol_epilepsia,tramadol,epilepsia,precaution,moderate,"O tramadol reduz o limiar convulsivo e aumenta o risco de convulsões, sobretudo em doses elevadas ou com fármacos serotoninérgicos.","Tramadol lowers the seizure threshold and increases the risk of seizures, especially at high doses or with serotonergic drugs.",Usar com precaução em doentes com epilepsia e evitar doses elevadas.,Use with caution in patients with epilepsy and avoid high doses.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Tramadol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f0e33bd-65f8-446a-886f-e7e16a142ce5,DailyMed/FDA (NIH/NLM) — approved Tramadol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f0e33bd-65f8-446a-886f-e7e16a142ce5,publicado
tramadol_depressao_respiratoria,tramadol,depressao_respiratoria,precaution,moderate,O tramadol deprime o centro respiratório; o risco é maior em doentes com doença respiratória grave ou em doses elevadas.,Tramadol depresses the respiratory centre; the risk is higher in patients with severe respiratory disease or at high doses.,"Usar com precaução e monitorizar a respiração, sobretudo no início do tratamento.","Use with caution and monitor respiration, especially at treatment start.",DailyMed/FDA (NIH/NLM) — rótulo aprovado Tramadol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f0e33bd-65f8-446a-886f-e7e16a142ce5,DailyMed/FDA (NIH/NLM) — approved Tramadol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f0e33bd-65f8-446a-886f-e7e16a142ce5,publicado
valproato_doenca_hepatica,valproato,doenca_hepatica,contraindication,critical,O valproato está contraindicado em doentes com doença hepática significativa ou disfunção hepática grave (risco de insuficiência hepática fatal).,Valproate is contraindicated in patients with significant hepatic disease or severe hepatic dysfunction (risk of fatal hepatic failure).,Não utilizar em doença hepática; avaliar função hepática antes e durante o tratamento.,Do not use in liver disease; assess liver function before and during treatment.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Valproato: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a33f7657-ad0f-43e9-ba48-024746e6d08e,DailyMed/FDA (NIH/NLM) — approved Valproate label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a33f7657-ad0f-43e9-ba48-024746e6d08e,publicado
valproato_doenca_de_leber,valproato,doenca_de_leber,contraindication,critical,O valproato está contraindicado em doentes com distúrbios mitocondriais como a doença de Leber (risco de insuficiência hepática).,Valproate is contraindicated in patients with mitochondrial disorders such as Leber disease (risk of hepatic failure).,Não utilizar; considerar alternativa anticonvulsivante.,Do not use; consider an alternative anticonvulsant.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Valproato: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a33f7657-ad0f-43e9-ba48-024746e6d08e,DailyMed/FDA (NIH/NLM) — approved Valproate label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a33f7657-ad0f-43e9-ba48-024746e6d08e,publicado
vancomicina_insuficiencia_renal,vancomicina,insuficiencia_renal,precaution,moderate,A vancomicina é eliminada por via renal; a insuficiência renal aumenta o risco de nefrotoxicidade e ototoxicidade.,Vancomycin is eliminated renally; renal impairment increases the risk of nephrotoxicity and ototoxicity.,Monitorizar níveis séricos (vales) e função renal; ajustar a dose e o intervalo.,Monitor serum levels (troughs) and renal function; adjust dose and interval.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Vancomicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b01aaa02-8f1d-4b57-96a5-337503428af1,DailyMed/FDA (NIH/NLM) — approved Vancomycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b01aaa02-8f1d-4b57-96a5-337503428af1,publicado
vancomicina_hipoacusia_doenca_vestibular,vancomicina,hipoacusia_doenca_vestibular,precaution,moderate,A vancomicina pode causar ototoxicidade; doentes com hipoacusia prévia têm risco aumentado.,Vancomycin can cause ototoxicity; patients with pre-existing hearing loss are at increased risk.,Monitorizar sintomas ototóxicos em tratamentos prolongados ou com níveis elevados.,Monitor for ototoxic symptoms in prolonged treatment or with high levels.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Vancomicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b01aaa02-8f1d-4b57-96a5-337503428af1,DailyMed/FDA (NIH/NLM) — approved Vancomycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b01aaa02-8f1d-4b57-96a5-337503428af1,publicado
filgrastim_doenca_renal_cronica,filgrastim,doenca_renal_cronica,precaution,moderate,O filgrastim pode causar glomerulonefrite; doentes com doença renal prévia têm risco aumentado de eventos renais.,Filgrastim can cause glomerulonephritis; patients with pre-existing renal disease are at increased risk of renal events.,Monitorizar a função renal e a proteinúria durante o tratamento.,Monitor renal function and proteinuria during treatment.,"DailyMed (NEUPOGEN, Amgen; setID 97cc73cc-b5b7-458a-a933-77b00523e193).","DailyMed approved label (NEUPOGEN, Amgen; setID 97cc73cc-b5b7-458a-a933-77b00523e193).",publicado
filgrastim_doenca_pulmonar,filgrastim,doenca_pulmonar,precaution,moderate,"O filgrastim associa-se a pneumonite intersticial e síndrome de dificuldade respiratória do adulto, sobretudo com quimioterapia concomitante.","Filgrastim is associated with interstitial pneumonitis and adult respiratory distress syndrome, especially with concomitant chemotherapy.",Vigiar sintomas respiratórios e suspender perante sinais de pneumonite.,Watch for respiratory symptoms and stop at signs of pneumonitis.,"DailyMed (NEUPOGEN, Amgen; setID 97cc73cc-b5b7-458a-a933-77b00523e193).","DailyMed approved label (NEUPOGEN, Amgen; setID 97cc73cc-b5b7-458a-a933-77b00523e193).",publicado
levonorgestrel_historico_tromboembolismo_venoso,levonorgestrel,historico_tromboembolismo_venoso,contraindication,critical,Os contracetivos hormonais combinados estão contraindicados em doentes com história de trombose venosa ou arterial (risco aumentado de eventos tromboembólicos).,Combined hormonal contraceptives are contraindicated in patients with a history of venous or arterial thrombosis (increased risk of thromboembolic events).,Não utilizar contracetivos combinados; considerar métodos sem estrogénio.,Do not use combined contraceptives; consider oestrogen-free methods.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Levonorgestrel: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07567b80-d8a1-41c0-95e4-33afa584bbc4,DailyMed/FDA (NIH/NLM) — approved Levonorgestrel label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07567b80-d8a1-41c0-95e4-33afa584bbc4,publicado
levonorgestrel_hipertensao_nao_controlada,levonorgestrel,hipertensao_nao_controlada,contraindication,critical,A hipertensão não controlada é contraindicação relativa/absoluta aos contracetivos combinados (risco de AVC e eventos cardiovasculares).,Uncontrolled hypertension is a relative/absolute contraindication to combined contraceptives (risk of stroke and cardiovascular events).,Controlar a pressão arterial antes de iniciar; considerar alternativa se PA persistentemente elevada.,Control blood pressure before starting; consider an alternative if BP remains elevated.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Levonorgestrel: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07567b80-d8a1-41c0-95e4-33afa584bbc4,DailyMed/FDA (NIH/NLM) — approved Levonorgestrel label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07567b80-d8a1-41c0-95e4-33afa584bbc4,publicado
poractant_alfa_hemorragia_pulmonar,poractant_alfa,hemorragia_pulmonar,precaution,moderate,"O poractanto alfa pode associar-se a hemorragia pulmonar no recém-nascido prematuro, sobretudo nos primeiros dias.","Poractant alfa can be associated with pulmonary haemorrhage in the premature newborn, especially in the first days.","Vigiar sinais de hemorragia pulmonar (secreções sanguinolentas, deterioração respiratória) após a administração.","Watch for signs of pulmonary haemorrhage (bloody secretions, respiratory deterioration) after administration.","DailyMed (CUROSURF, Chiesi USA; setID 99bef307-00bd-4379-9f45-ede1380e74d4).","DailyMed approved label (CUROSURF, Chiesi USA; setID 99bef307-00bd-4379-9f45-ede1380e74d4).",publicado
poractant_alfa_doenca_pulmonar_intersticial,poractant_alfa,doenca_pulmonar_intersticial,precaution,moderate,O poractanto alfa é usado precisamente na síndrome de dificuldade respiratória do recém-nascido; a sua administração requer monitorização ventilatória apertada.,Poractant alfa is used precisely in neonatal respiratory distress syndrome; its administration requires close ventilatory monitoring.,Monitorizar a oxigenação e a ventilação após a administração.,Monitor oxygenation and ventilation after administration.,"DailyMed (CUROSURF, Chiesi USA; setID 99bef307-00bd-4379-9f45-ede1380e74d4).","DailyMed approved label (CUROSURF, Chiesi USA; setID 99bef307-00bd-4379-9f45-ede1380e74d4).",publicado
tiamazol_agranulocitose_historico,tiamazol,agranulocitose_historico,precaution,moderate,"O tiamazol pode causar agranulocitose, sobretudo nas primeiras semanas; doentes com história de discrasias têm risco aumentado.","Methimazole can cause agranulocytosis, especially in the first weeks; patients with a history of blood dyscrasias are at increased risk.",Monitorizar hemograma perante febre ou faringite e suspender se agranulocitose.,Monitor the blood count in the presence of fever or pharyngitis and stop if agranulocytosis.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Tiamazol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b53f84ac-4263-478c-883d-aca7ab44fef5,DailyMed/FDA (NIH/NLM) — approved Methimazole label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b53f84ac-4263-478c-883d-aca7ab44fef5,publicado
